sg_idx,case,sample_rank,recon_index,mat,node,row_type,matched_mse_mean,matched_mse_node,feat_bin_mse,case_recover_mse_mean,case_recover_mse_var,case_feat_bin_mse_mean,case_feat_bin_mse_var
0,case3_no_structure,28,1433504,[[2.0 1.0 4.0 0.0 2.0 1.0]; [0.0 2.0 6.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [2.0 3.0 0.0 3.0 0.0 3.0]],6,node,1.8420153568050117e-07,3.003518190936126e-07,0.0,,,,
0,case3_no_structure,28,1433504,[[2.0 1.0 4.0 0.0 2.0 1.0]; [0.0 2.0 6.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [2.0 3.0 0.0 3.0 0.0 3.0]],9,node,1.8420153568050117e-07,1.390435133309056e-07,0.06833333333333333,,,,
0,case3_no_structure,28,1433504,[[2.0 1.0 4.0 0.0 2.0 1.0]; [0.0 2.0 6.0 0.0 0.0 2.0]; [3.0 1.0 0.0 3.0 1.0 1.0]; [2.0 3.0 0.0 3.0 0.0 3.0]],mean,sample_mean,1.8420153568050117e-07,1.8420153568050117e-07,0.09458333333333332,,,,
0,case3_no_structure,29,1435741,[[1.0 0.0 3.0 0.0 1.0 0.0]; [5.0 0.0 7.0 6.0 1.0 0.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [1.0 4.0 0.0 0.0 1.0 4.0]],2,node,2.803961805651986e-07,1.674757730057468e-07,0.185,,,,
0,case3_no_structure,29,1435741,[[1.0 0.0 3.0 0.0 1.0 0.0]; [5.0 0.0 7.0 6.0 1.0 0.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [1.0 4.0 0.0 0.0 1.0 4.0]],3,node,2.803961805651986e-07,6.486714700096378e-07,0.25833333333333336,,,,
0,case3_no_structure,29,1435741,[[1.0 0.0 3.0 0.0 1.0 0.0]; [5.0 0.0 7.0 6.0 1.0 0.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [1.0 4.0 0.0 0.0 1.0 4.0]],6,node,2.803961805651986e-07,4.259579231134107e-35,0.0,,,,
0,case3_no_structure,29,1435741,[[1.0 0.0 3.0 0.0 1.0 0.0]; [5.0 0.0 7.0 6.0 1.0 0.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [1.0 4.0 0.0 0.0 1.0 4.0]],9,node,2.803961805651986e-07,3.054374792454098e-07,0.13,,,,
0,case3_no_structure,29,1435741,[[1.0 0.0 3.0 0.0 1.0 0.0]; [5.0 0.0 7.0 6.0 1.0 0.0]; [0.0 3.0 0.0 0.0 0.0 3.0]; [1.0 4.0 0.0 0.0 1.0 4.0]],mean,sample_mean,2.803961805651986e-07,2.803961805651986e-07,0.14333333333333334,,,,
0,case3_no_structure,30,1443181,[[0.0 3.0 3.0 0.0 0.0 3.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [4.0 2.0 0.0 3.0 2.0 2.0]],2,node,8.798599289318584e-08,1.230388943014084e-08,0.145,,,,
0,case3_no_structure,30,1443181,[[0.0 3.0 3.0 0.0 0.0 3.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [4.0 2.0 0.0 3.0 2.0 2.0]],3,node,8.798599289318584e-08,6.732678537565331e-08,0.165,,,,
0,case3_no_structure,30,1443181,[[0.0 3.0 3.0 0.0 0.0 3.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [4.0 2.0 0.0 3.0 2.0 2.0]],6,node,8.798599289318584e-08,2.483497670623835e-08,0.0,,,,
0,case3_no_structure,30,1443181,[[0.0 3.0 3.0 0.0 0.0 3.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [4.0 2.0 0.0 3.0 2.0 2.0]],9,node,8.798599289318584e-08,2.474783200607109e-07,0.19833333333333333,,,,
0,case3_no_structure,30,1443181,[[0.0 3.0 3.0 0.0 0.0 3.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 0.0 0.0 0.0 1.0 0.0]; [4.0 2.0 0.0 3.0 2.0 2.0]],mean,sample_mean,8.798599289318584e-08,8.798599289318584e-08,0.12708333333333333,,,,
all,case1_exact_pattern,all,all,,case_summary,case_summary,,,,8.72689484760967e-08,1.2483758958679175e-13,0.040388888888888884,0.012296283950617283
all,case2_zero_count,all,all,,case_summary,case_summary,,,,3.9787853954108785e-05,1.3557876843249147e-08,0.1371527777777778,0.03418001832561728
all,case3_no_structure,all,all,,case_summary,case_summary,,,,1.4426235474491089e-05,7.320931031978897e-09,0.16559722222222223,0.021921240547839504
