num_nodes,mean_degree,corrupt_ratio,topology,metric,trials,alternative_mean,er_mean,paired_mean_difference,ci_low,ci_high,equivalence_margin,equivalent_within_margin,direction
200,4,0.1,small_world,hssp_tractable_attackable_rate,100,0.0006111111111111112,0.007833333333333333,-0.007222222222222221,-0.008722222222222221,-0.0057777777777777775,0.05,True,lower_than_er
200,4,0.1,small_world,max_core_fraction,100,0.0003333333333333333,0.0005,-0.00016666666666666663,-0.0008333333333333333,0.00044444444444444447,0.05,True,overlaps_er
200,4,0.2,small_world,direct_recovery_rate,100,0.0005625000000000001,0.017437500000000005,-0.016875,-0.0188125,-0.015062500000000001,0.05,True,lower_than_er
200,4,0.2,small_world,hssp_eligible_rate,100,0.004125,0.0011875000000000002,0.0029375,0.0009375,0.004999999999999999,0.05,True,higher_than_er
200,4,0.2,small_world,hssp_rank_attackable_rate,100,0.0034375,0.018625000000000003,-0.0151875,-0.0176875,-0.0126875,0.05,True,lower_than_er
200,4,0.2,small_world,hlcp_rank_attackable_rate,100,0.0034375,0.018625000000000003,-0.0151875,-0.017875000000000002,-0.0126875,0.05,True,lower_than_er
200,4,0.2,small_world,hssp_tractable_attackable_rate,100,0.0034375,0.018625000000000003,-0.0151875,-0.017625000000000002,-0.01275,0.05,True,lower_than_er
200,4,0.2,small_world,max_core_fraction,100,0.0035000000000000005,0.0011875000000000002,0.0023125000000000003,0.0006874999999999997,0.004,0.05,True,higher_than_er
200,4,0.3,small_world,direct_recovery_rate,100,0.003,0.023142857142857142,-0.020142857142857143,-0.02242857142857143,-0.01785714285714286,0.05,True,lower_than_er
200,4,0.3,small_world,hssp_eligible_rate,100,0.01592857142857143,0.004,0.01192857142857143,0.0074285714285714285,0.017001785714285705,0.05,True,higher_than_er
200,4,0.3,small_world,hssp_rank_attackable_rate,100,0.013785714285714285,0.026928571428571423,-0.01314285714285714,-0.018214285714285714,-0.007857142857142856,0.05,True,lower_than_er
200,4,0.3,small_world,hlcp_rank_attackable_rate,100,0.013785714285714285,0.026928571428571423,-0.01314285714285714,-0.017928571428571426,-0.008,0.05,True,lower_than_er
200,4,0.3,small_world,hssp_tractable_attackable_rate,100,0.013785714285714285,0.026928571428571423,-0.01314285714285714,-0.018000000000000002,-0.008071428571428571,0.05,True,lower_than_er
200,4,0.3,small_world,max_core_fraction,100,0.01092857142857143,0.003285714285714286,0.007642857142857142,0.0045000000000000005,0.010787499999999992,0.05,True,higher_than_er
200,4,0.4,small_world,direct_recovery_rate,100,0.006416666666666667,0.03233333333333333,-0.025916666666666664,-0.029666666666666668,-0.02233333333333333,0.05,True,lower_than_er
200,4,0.4,small_world,hssp_eligible_rate,100,0.05708333333333333,0.008083333333333333,0.049,0.03866666666666667,0.059916666666666674,0.05,False,higher_than_er
200,4,0.4,small_world,hssp_rank_attackable_rate,100,0.036333333333333336,0.04041666666666668,-0.004083333333333333,-0.011333333333333332,0.0027500000000000007,0.05,True,overlaps_er
200,4,0.4,small_world,hlcp_rank_attackable_rate,100,0.03658333333333333,0.04041666666666668,-0.0038333333333333336,-0.010833333333333332,0.0030833333333333325,0.05,True,overlaps_er
200,4,0.4,small_world,hssp_tractable_attackable_rate,100,0.036333333333333336,0.04041666666666668,-0.004083333333333333,-0.01083333333333333,0.002668749999999989,0.05,True,overlaps_er
200,4,0.4,small_world,max_core_fraction,100,0.037,0.007083333333333333,0.029916666666666668,0.022416666666666668,0.03858541666666665,0.05,True,higher_than_er
200,4,0.5,small_world,direct_recovery_rate,100,0.013500000000000002,0.044199999999999996,-0.030699999999999998,-0.0355,-0.026099999999999998,0.05,True,lower_than_er
200,4,0.5,small_world,hssp_eligible_rate,100,0.4746999999999999,0.5502,-0.07550000000000001,-0.17702749999999998,0.028702499999999964,0.05,False,overlaps_er
200,4,0.5,small_world,hssp_rank_attackable_rate,100,0.0854,0.059100000000000014,0.0263,0.013397500000000001,0.0404,0.05,True,higher_than_er
200,4,0.5,small_world,hlcp_rank_attackable_rate,100,0.08610000000000001,0.059100000000000014,0.026999999999999996,0.013797500000000002,0.0417,0.05,True,higher_than_er
200,4,0.5,small_world,hssp_tractable_attackable_rate,100,0.0794,0.059100000000000014,0.0203,0.009300000000000001,0.03250249999999999,0.05,True,higher_than_er
200,4,0.5,small_world,max_core_fraction,100,0.379,0.5386,-0.15959999999999996,-0.2523250000000001,-0.06658250000000011,0.05,False,lower_than_er
200,4,0.6,small_world,direct_recovery_rate,100,0.022750000000000003,0.05737500000000001,-0.034625,-0.040374999999999994,-0.0285,0.05,True,lower_than_er
200,4,0.6,small_world,hssp_eligible_rate,100,0.91775,0.8535,0.06424999999999999,0.048999999999999995,0.07862812499999998,0.05,False,higher_than_er
200,4,0.6,small_world,hssp_rank_attackable_rate,100,0.19462500000000002,0.263625,-0.069,-0.14364375000000001,0.00250312499999997,0.05,False,overlaps_er
200,4,0.6,small_world,hlcp_rank_attackable_rate,100,0.19525000000000003,0.27125,-0.07600000000000001,-0.158378125,-0.0031031250000001184,0.05,False,lower_than_er
200,4,0.6,small_world,hssp_tractable_attackable_rate,100,0.14975,0.07712500000000001,0.072625,0.05486875,0.091625,0.05,False,higher_than_er
200,4,0.6,small_world,max_core_fraction,100,0.6722500000000001,0.8337499999999999,-0.16149999999999998,-0.19774999999999998,-0.1269843750000001,0.05,False,lower_than_er
200,4,0.7,small_world,direct_recovery_rate,100,0.056666666666666664,0.08183333333333334,-0.02516666666666667,-0.033837500000000006,-0.016333333333333335,0.05,True,lower_than_er
200,4,0.7,small_world,hssp_eligible_rate,100,0.9216666666666667,0.8648333333333333,0.0568333333333333,0.043162499999999965,0.06999999999999998,0.05,False,higher_than_er
200,4,0.7,small_world,hssp_rank_attackable_rate,100,0.6845,0.7585,-0.074,-0.15818749999999998,0.020349999999999906,0.05,False,overlaps_er
200,4,0.7,small_world,hlcp_rank_attackable_rate,100,0.6945,0.7585,-0.064,-0.15284583333333335,0.03251666666666657,0.05,False,overlaps_er
200,4,0.7,small_world,hssp_tractable_attackable_rate,100,0.3368333333333334,0.11750000000000002,0.21933333333333338,0.1879958333333333,0.2518375,0.05,False,higher_than_er
200,4,0.7,small_world,max_core_fraction,100,0.537,0.8284999999999999,-0.2915,-0.32884166666666664,-0.2548333333333333,0.05,False,lower_than_er
200,4,0.8,small_world,direct_recovery_rate,100,0.14550000000000002,0.1485,-0.0030000000000000005,-0.017500000000000005,0.011250000000000003,0.05,True,overlaps_er
200,4,0.8,small_world,hssp_eligible_rate,100,0.8484999999999999,0.8235000000000002,0.024999999999999994,0.009999999999999995,0.0405,0.05,True,higher_than_er
200,4,0.8,small_world,hssp_rank_attackable_rate,100,0.97025,0.9574999999999999,0.012750000000000013,-0.010256249999999991,0.03901249999999994,0.05,True,overlaps_er
200,4,0.8,small_world,hlcp_rank_attackable_rate,100,0.97175,0.9574999999999999,0.014250000000000011,-0.010499999999999985,0.04225000000000002,0.05,True,overlaps_er
200,4,0.8,small_world,hssp_tractable_attackable_rate,100,0.7340000000000001,0.24050000000000005,0.4935,0.44624375,0.5420062499999999,0.05,False,higher_than_er
200,4,0.8,small_world,max_core_fraction,100,0.31525000000000003,0.7285,-0.41325,-0.4477499999999999,-0.37824375,0.05,False,lower_than_er
200,4,0.9,small_world,direct_recovery_rate,100,0.37749999999999995,0.316,0.06150000000000002,0.027000000000000007,0.095,0.05,False,higher_than_er
200,4,0.9,small_world,hssp_eligible_rate,100,0.6215,0.6739999999999998,-0.05250000000000001,-0.08700000000000001,-0.019500000000000003,0.05,False,lower_than_er
200,4,0.9,small_world,hssp_rank_attackable_rate,100,0.991,0.9900000000000001,0.0010000000000000065,-0.008999999999999996,0.00950000000000001,0.05,True,overlaps_er
200,4,0.9,small_world,hlcp_rank_attackable_rate,100,0.991,0.9900000000000001,0.0010000000000000065,-0.008999999999999994,0.010000000000000009,0.05,True,overlaps_er
200,4,0.9,small_world,hssp_tractable_attackable_rate,100,0.991,0.772,0.21900000000000003,0.15899999999999997,0.282,0.05,False,higher_than_er
200,4,0.9,small_world,max_core_fraction,100,0.231,0.4505000000000001,-0.2195,-0.2560125,-0.182,0.05,False,lower_than_er
100,4,0.1,scale_free,direct_recovery_rate,100,0.004777777777777778,0.006888888888888889,-0.002111111111111111,-0.004555555555555556,0.0004444444444444445,0.05,True,overlaps_er
100,4,0.1,scale_free,hssp_eligible_rate,100,0.0005555555555555556,0.0,0.0005555555555555556,0.0,0.0014444444444444444,0.05,True,overlaps_er
100,4,0.1,scale_free,hssp_rank_attackable_rate,100,0.005333333333333333,0.006888888888888889,-0.0015555555555555553,-0.0041111111111111105,0.001,0.05,True,overlaps_er
100,4,0.1,scale_free,hlcp_rank_attackable_rate,100,0.005333333333333333,0.006888888888888889,-0.0015555555555555553,-0.004222222222222222,0.0008916666666666517,0.05,True,overlaps_er
100,4,0.1,scale_free,hssp_tractable_attackable_rate,100,0.005333333333333333,0.006888888888888889,-0.0015555555555555553,-0.004111111111111111,0.0009999999999999996,0.05,True,overlaps_er
100,4,0.1,scale_free,max_core_fraction,100,0.0005555555555555556,0.0,0.0005555555555555556,0.0,0.0014444444444444444,0.05,True,overlaps_er
100,4,0.2,scale_free,direct_recovery_rate,100,0.012624999999999997,0.013499999999999998,-0.0008749999999999999,-0.004125,0.0022500000000000003,0.05,True,overlaps_er
100,4,0.2,scale_free,hssp_eligible_rate,100,0.002125,0.0005,0.0016250000000000001,0.00025,0.0032500000000000007,0.05,True,higher_than_er
100,4,0.2,scale_free,hssp_rank_attackable_rate,100,0.01475,0.014000000000000002,0.0007500000000000001,-0.002874999999999999,0.00425,0.05,True,overlaps_er
100,4,0.2,scale_free,hlcp_rank_attackable_rate,100,0.01475,0.014000000000000002,0.0007500000000000001,-0.00275,0.004000000000000001,0.05,True,overlaps_er
100,4,0.2,scale_free,hssp_tractable_attackable_rate,100,0.01475,0.014000000000000002,0.0007500000000000001,-0.00275,0.004125000000000001,0.05,True,overlaps_er
100,4,0.2,scale_free,max_core_fraction,100,0.002125,0.0005,0.0016250000000000001,0.00025,0.003125,0.05,True,higher_than_er
100,4,0.3,scale_free,direct_recovery_rate,100,0.022,0.021571428571428575,0.00042857142857142866,-0.004428571428571428,0.0051428571428571435,0.05,True,overlaps_er
100,4,0.3,scale_free,hssp_eligible_rate,100,0.0051428571428571435,0.0037142857142857142,0.0014285714285714286,-0.002289285714285714,0.005142857142857143,0.05,True,overlaps_er
100,4,0.3,scale_free,hssp_rank_attackable_rate,100,0.02714285714285714,0.025285714285714286,0.0018571428571428571,-0.003999999999999999,0.007428571428571428,0.05,True,overlaps_er
100,4,0.3,scale_free,hlcp_rank_attackable_rate,100,0.02714285714285714,0.025285714285714286,0.0018571428571428571,-0.003714285714285715,0.007428571428571428,0.05,True,overlaps_er
100,4,0.3,scale_free,hssp_tractable_attackable_rate,100,0.02714285714285714,0.025285714285714286,0.0018571428571428571,-0.0035750000000000005,0.007574999999999982,0.05,True,overlaps_er
100,4,0.3,scale_free,max_core_fraction,100,0.004571428571428572,0.0034285714285714284,0.0011428571428571432,-0.0021428571428571425,0.004571428571428571,0.05,True,overlaps_er
100,4,0.4,scale_free,direct_recovery_rate,100,0.02916666666666666,0.03166666666666666,-0.002500000000000001,-0.0085,0.003333333333333333,0.05,True,overlaps_er
100,4,0.4,scale_free,hssp_eligible_rate,100,0.016333333333333335,0.005666666666666666,0.010666666666666668,-0.0030000000000000005,0.02900416666666665,0.05,True,overlaps_er
100,4,0.4,scale_free,hssp_rank_attackable_rate,100,0.033999999999999996,0.03733333333333333,-0.0033333333333333335,-0.010504166666666669,0.003499999999999999,0.05,True,overlaps_er
100,4,0.4,scale_free,hlcp_rank_attackable_rate,100,0.033999999999999996,0.03733333333333333,-0.0033333333333333335,-0.010666666666666668,0.003500000000000001,0.05,True,overlaps_er
100,4,0.4,scale_free,hssp_tractable_attackable_rate,100,0.033999999999999996,0.03733333333333333,-0.0033333333333333335,-0.010500000000000002,0.0036666666666666666,0.05,True,overlaps_er
100,4,0.4,scale_free,max_core_fraction,100,0.015,0.004666666666666667,0.010333333333333335,-0.002170833333333333,0.02767083333333331,0.05,True,overlaps_er
100,4,0.5,scale_free,direct_recovery_rate,100,0.039200000000000006,0.045200000000000004,-0.006000000000000001,-0.0138,0.0022,0.05,True,overlaps_er
100,4,0.5,scale_free,hssp_eligible_rate,100,0.386,0.5344,-0.14839999999999998,-0.258005,-0.04115500000000025,0.05,False,lower_than_er
100,4,0.5,scale_free,hssp_rank_attackable_rate,100,0.044199999999999996,0.06280000000000001,-0.018600000000000002,-0.0398,-0.003995000000000029,0.05,True,lower_than_er
100,4,0.5,scale_free,hlcp_rank_attackable_rate,100,0.044199999999999996,0.07120000000000001,-0.027000000000000003,-0.054000000000000006,-0.005800000000000002,0.05,False,lower_than_er
100,4,0.5,scale_free,hssp_tractable_attackable_rate,100,0.044199999999999996,0.0546,-0.0104,-0.018405,-0.0019999999999999996,0.05,True,lower_than_er
100,4,0.5,scale_free,max_core_fraction,100,0.38280000000000003,0.5274,-0.14459999999999998,-0.249235,-0.032395000000000035,0.05,False,lower_than_er
100,4,0.6,scale_free,direct_recovery_rate,100,0.05125000000000001,0.061750000000000006,-0.010499999999999999,-0.020506249999999997,-0.0004999999999999986,0.05,True,lower_than_er
100,4,0.6,scale_free,hssp_eligible_rate,100,0.8300000000000002,0.8532500000000001,-0.023250000000000003,-0.05725,0.00750624999999996,0.05,False,overlaps_er
100,4,0.6,scale_free,hssp_rank_attackable_rate,100,0.06775000000000002,0.48275000000000007,-0.415,-0.5005,-0.32925,0.05,False,lower_than_er
100,4,0.6,scale_free,hlcp_rank_attackable_rate,100,0.06775000000000002,0.50125,-0.4335000000000001,-0.51875625,-0.3452312500000001,0.05,False,lower_than_er
100,4,0.6,scale_free,hssp_tractable_attackable_rate,100,0.061000000000000006,0.07775,-0.016749999999999998,-0.029249999999999998,-0.005499999999999998,0.05,True,lower_than_er
100,4,0.6,scale_free,max_core_fraction,100,0.82025,0.8357499999999999,-0.0155,-0.05050625000000001,0.015500000000000003,0.05,False,overlaps_er
100,4,0.7,scale_free,direct_recovery_rate,100,0.05899999999999998,0.08633333333333333,-0.027333333333333334,-0.041999999999999996,-0.013000000000000003,0.05,True,lower_than_er
100,4,0.7,scale_free,hssp_eligible_rate,100,0.8869999999999999,0.8703333333333334,0.016666666666666666,-0.006008333333333337,0.03799999999999999,0.05,True,overlaps_er
100,4,0.7,scale_free,hssp_rank_attackable_rate,100,0.267,0.7706666666666667,-0.5036666666666667,-0.5923499999999999,-0.4046583333333334,0.05,False,lower_than_er
100,4,0.7,scale_free,hlcp_rank_attackable_rate,100,0.28366666666666673,0.779,-0.4953333333333334,-0.59,-0.3950000000000001,0.05,False,lower_than_er
100,4,0.7,scale_free,hssp_tractable_attackable_rate,100,0.07899999999999999,0.11966666666666667,-0.04066666666666666,-0.06266666666666666,-0.019333333333333334,0.05,False,lower_than_er
100,4,0.7,scale_free,max_core_fraction,100,0.8653333333333333,0.8370000000000002,0.028333333333333332,0.001658333333333328,0.05366666666666666,0.05,False,higher_than_er
100,4,0.8,scale_free,direct_recovery_rate,100,0.08850000000000004,0.154,-0.0655,-0.08900000000000001,-0.04248750000000006,0.05,False,lower_than_er
100,4,0.8,scale_free,hssp_eligible_rate,100,0.8919999999999999,0.8200000000000002,0.072,0.047499999999999994,0.098,0.05,False,higher_than_er
100,4,0.8,scale_free,hssp_rank_attackable_rate,100,0.7325000000000002,0.9740000000000001,-0.2415,-0.32155,-0.16649999999999998,0.05,False,lower_than_er
100,4,0.8,scale_free,hlcp_rank_attackable_rate,100,0.7325000000000002,0.9740000000000001,-0.2415,-0.3214999999999999,-0.15997500000000014,0.05,False,lower_than_er
100,4,0.8,scale_free,hssp_tractable_attackable_rate,100,0.137,0.28850000000000003,-0.1515,-0.21301249999999997,-0.09299999999999997,0.05,False,lower_than_er
100,4,0.8,scale_free,max_core_fraction,100,0.8474999999999998,0.7405000000000002,0.107,0.06649999999999999,0.14651249999999996,0.05,False,higher_than_er
100,4,0.9,scale_free,direct_recovery_rate,100,0.20700000000000002,0.33199999999999996,-0.12499999999999999,-0.179,-0.07400000000000001,0.05,False,lower_than_er
100,4,0.9,scale_free,hssp_eligible_rate,100,0.791,0.6559999999999999,0.135,0.086,0.187,0.05,False,higher_than_er
100,4,0.9,scale_free,hssp_rank_attackable_rate,100,0.9739999999999999,0.9880000000000001,-0.014000000000000004,-0.04300000000000001,0.006999999999999998,0.05,True,overlaps_er
100,4,0.9,scale_free,hlcp_rank_attackable_rate,100,0.9739999999999999,0.9880000000000001,-0.014000000000000004,-0.04300000000000001,0.007999999999999997,0.05,True,overlaps_er
100,4,0.9,scale_free,hssp_tractable_attackable_rate,100,0.9739999999999999,0.9880000000000001,-0.014000000000000004,-0.04200000000000001,0.007999999999999998,0.05,True,overlaps_er
100,4,0.9,scale_free,max_core_fraction,100,0.62,0.49200000000000005,0.128,0.07,0.18999999999999997,0.05,False,higher_than_er
200,4,0.1,scale_free,direct_recovery_rate,100,0.003944444444444444,0.0073333333333333315,-0.0033888888888888896,-0.004944444444444445,-0.0018333333333333337,0.05,True,lower_than_er
200,4,0.1,scale_free,hssp_eligible_rate,100,0.0016666666666666668,0.0005,0.0011666666666666668,0.0003333333333333333,0.0021666666666666666,0.05,True,higher_than_er
200,4,0.1,scale_free,hssp_rank_attackable_rate,100,0.005611111111111111,0.007833333333333333,-0.002222222222222222,-0.003834722222222223,-0.0004986111111111186,0.05,True,lower_than_er
200,4,0.1,scale_free,hlcp_rank_attackable_rate,100,0.005611111111111111,0.007833333333333333,-0.002222222222222222,-0.0038333333333333336,-0.0004999999999999999,0.05,True,lower_than_er
200,4,0.1,scale_free,hssp_tractable_attackable_rate,100,0.005611111111111111,0.007833333333333333,-0.002222222222222222,-0.0040013888888888885,-0.0005555555555555556,0.05,True,lower_than_er
200,4,0.1,scale_free,max_core_fraction,100,0.0015555555555555557,0.0005,0.0010555555555555557,0.0002777777777777778,0.0019444444444444444,0.05,True,higher_than_er
200,4,0.2,scale_free,direct_recovery_rate,100,0.012062499999999999,0.017437500000000005,-0.005375000000000001,-0.007687499999999999,-0.0029374999999999996,0.05,True,lower_than_er
200,4,0.2,scale_free,hssp_eligible_rate,100,0.0026875000000000007,0.0011875000000000002,0.0015000000000000002,0.00031249999999999995,0.0028125,0.05,True,higher_than_er
200,4,0.2,scale_free,hssp_rank_attackable_rate,100,0.014437499999999999,0.018625000000000003,-0.0041875,-0.006874999999999999,-0.0013750000000000001,0.05,True,lower_than_er
200,4,0.2,scale_free,hlcp_rank_attackable_rate,100,0.014437499999999999,0.018625000000000003,-0.0041875,-0.0068125,-0.001560937500000008,0.05,True,lower_than_er
200,4,0.2,scale_free,hssp_tractable_attackable_rate,100,0.014437499999999999,0.018625000000000003,-0.0041875,-0.006749999999999999,-0.0016249999999999997,0.05,True,lower_than_er
200,4,0.2,scale_free,max_core_fraction,100,0.0025625000000000005,0.0011875000000000002,0.0013750000000000001,0.0001875,0.002625,0.05,True,higher_than_er
200,4,0.3,scale_free,direct_recovery_rate,100,0.019714285714285712,0.023142857142857142,-0.0034285714285714284,-0.006428571428571428,-0.0002857142857142857,0.05,True,lower_than_er
200,4,0.3,scale_free,hssp_eligible_rate,100,0.003928571428571429,0.004,-7.142857142857157e-05,-0.0027142857142857147,0.002501785714285705,0.05,True,overlaps_er
200,4,0.3,scale_free,hssp_rank_attackable_rate,100,0.02321428571428571,0.026928571428571423,-0.0037142857142857142,-0.0077875,0.0002857142857142858,0.05,True,overlaps_er
200,4,0.3,scale_free,hlcp_rank_attackable_rate,100,0.02321428571428571,0.026928571428571423,-0.0037142857142857142,-0.007857142857142856,0.00021607142857141945,0.05,True,overlaps_er
200,4,0.3,scale_free,hssp_tractable_attackable_rate,100,0.02321428571428571,0.026928571428571423,-0.0037142857142857142,-0.007785714285714285,0.0002857142857142859,0.05,True,overlaps_er
200,4,0.3,scale_free,max_core_fraction,100,0.003142857142857143,0.003285714285714286,-0.00014285714285714303,-0.002,0.001642857142857143,0.05,True,overlaps_er
200,4,0.4,scale_free,direct_recovery_rate,100,0.028666666666666663,0.03233333333333333,-0.0036666666666666666,-0.007835416666666666,0.0005020833333333225,0.05,True,overlaps_er
200,4,0.4,scale_free,hssp_eligible_rate,100,0.010333333333333332,0.008083333333333333,0.0022500000000000007,-0.005835416666666668,0.016258333333333288,0.05,True,overlaps_er
200,4,0.4,scale_free,hssp_rank_attackable_rate,100,0.033249999999999995,0.04041666666666668,-0.007166666666666666,-0.012002083333333333,-0.0023312500000000113,0.05,True,lower_than_er
200,4,0.4,scale_free,hlcp_rank_attackable_rate,100,0.033249999999999995,0.04041666666666668,-0.007166666666666666,-0.011833333333333333,-0.0024166666666666664,0.05,True,lower_than_er
200,4,0.4,scale_free,hssp_tractable_attackable_rate,100,0.033249999999999995,0.04041666666666668,-0.007166666666666666,-0.012085416666666666,-0.0018312500000000108,0.05,True,lower_than_er
200,4,0.4,scale_free,max_core_fraction,100,0.009750000000000002,0.007083333333333333,0.002666666666666667,-0.004916666666666666,0.015416666666666665,0.05,True,overlaps_er
200,4,0.5,scale_free,direct_recovery_rate,100,0.0397,0.044199999999999996,-0.0045000000000000005,-0.0105,0.0010999999999999996,0.05,True,overlaps_er
200,4,0.5,scale_free,hssp_eligible_rate,100,0.4169,0.5502,-0.13329999999999997,-0.23350500000000002,-0.029592500000000042,0.05,False,lower_than_er
200,4,0.5,scale_free,hssp_rank_attackable_rate,100,0.047200000000000006,0.059100000000000014,-0.011899999999999999,-0.019602500000000002,-0.004197500000000014,0.05,True,lower_than_er
200,4,0.5,scale_free,hlcp_rank_attackable_rate,100,0.047200000000000006,0.059100000000000014,-0.011899999999999999,-0.0194,-0.004097500000000014,0.05,True,lower_than_er
200,4,0.5,scale_free,hssp_tractable_attackable_rate,100,0.047200000000000006,0.059100000000000014,-0.011899999999999999,-0.0194,-0.004,0.05,True,lower_than_er
200,4,0.5,scale_free,max_core_fraction,100,0.4127,0.5386,-0.1259,-0.22581250000000005,-0.018362500000000205,0.05,False,lower_than_er
200,4,0.6,scale_free,direct_recovery_rate,100,0.048125,0.05737500000000001,-0.009250000000000001,-0.01575,-0.0018750000000000019,0.05,True,lower_than_er
200,4,0.6,scale_free,hssp_eligible_rate,100,0.8281250000000001,0.8535,-0.025375,-0.05412812500000002,-0.0033750000000000034,0.05,False,lower_than_er
200,4,0.6,scale_free,hssp_rank_attackable_rate,100,0.05599999999999999,0.263625,-0.20762500000000006,-0.27600624999999995,-0.13986875000000004,0.05,False,lower_than_er
200,4,0.6,scale_free,hlcp_rank_attackable_rate,100,0.05599999999999999,0.27125,-0.21525000000000005,-0.28753124999999996,-0.14812187500000001,0.05,False,lower_than_er
200,4,0.6,scale_free,hssp_tractable_attackable_rate,100,0.05599999999999999,0.07712500000000001,-0.021124999999999998,-0.030503125000000002,-0.012374999999999999,0.05,True,lower_than_er
200,4,0.6,scale_free,max_core_fraction,100,0.8205,0.8337499999999999,-0.013250000000000001,-0.040881249999999994,0.009999999999999995,0.05,True,overlaps_er
200,4,0.7,scale_free,direct_recovery_rate,100,0.06466666666666668,0.08183333333333334,-0.017166666666666667,-0.026833333333333327,-0.0075000000000000015,0.05,True,lower_than_er
200,4,0.7,scale_free,hssp_eligible_rate,100,0.8773333333333332,0.8648333333333333,0.012499999999999994,-0.0008333333333333438,0.02649999999999999,0.05,True,overlaps_er
200,4,0.7,scale_free,hssp_rank_attackable_rate,100,0.10583333333333332,0.7585,-0.6526666666666666,-0.7283500000000003,-0.5713250000000001,0.05,False,lower_than_er
200,4,0.7,scale_free,hlcp_rank_attackable_rate,100,0.10583333333333332,0.7585,-0.6526666666666666,-0.7245041666666668,-0.5721666666666667,0.05,False,lower_than_er
200,4,0.7,scale_free,hssp_tractable_attackable_rate,100,0.07283333333333333,0.11750000000000002,-0.04466666666666667,-0.05666666666666667,-0.03232916666666669,0.05,False,lower_than_er
200,4,0.7,scale_free,max_core_fraction,100,0.8691666666666665,0.8284999999999999,0.040666666666666657,0.025,0.055666666666666635,0.05,False,higher_than_er
200,4,0.8,scale_free,direct_recovery_rate,100,0.102,0.1485,-0.04650000000000001,-0.05924999999999999,-0.0345,0.05,False,lower_than_er
200,4,0.8,scale_free,hssp_eligible_rate,100,0.8760000000000001,0.8235000000000002,0.05250000000000001,0.036743750000000006,0.06774999999999999,0.05,False,higher_than_er
200,4,0.8,scale_free,hssp_rank_attackable_rate,100,0.5017499999999999,0.9574999999999999,-0.45575000000000004,-0.5429999999999999,-0.36274999999999996,0.05,False,lower_than_er
200,4,0.8,scale_free,hlcp_rank_attackable_rate,100,0.5017499999999999,0.9574999999999999,-0.45575000000000004,-0.54375,-0.3692437499999999,0.05,False,lower_than_er
200,4,0.8,scale_free,hssp_tractable_attackable_rate,100,0.12500000000000003,0.24050000000000005,-0.11549999999999999,-0.14325625,-0.09024999999999998,0.05,False,lower_than_er
200,4,0.8,scale_free,max_core_fraction,100,0.8522500000000001,0.7285,0.12375,0.09725000000000002,0.15400624999999996,0.05,False,higher_than_er
200,4,0.9,scale_free,direct_recovery_rate,100,0.19000000000000003,0.316,-0.126,-0.15899999999999997,-0.09248750000000006,0.05,False,lower_than_er
200,4,0.9,scale_free,hssp_eligible_rate,100,0.8045,0.6739999999999998,0.1305,0.0965,0.16301249999999992,0.05,False,higher_than_er
200,4,0.9,scale_free,hssp_rank_attackable_rate,100,0.9345,0.9900000000000001,-0.0555,-0.1025,-0.014487500000000066,0.05,False,lower_than_er
200,4,0.9,scale_free,hlcp_rank_attackable_rate,100,0.9345,0.9900000000000001,-0.0555,-0.10399999999999998,-0.01749999999999999,0.05,False,lower_than_er
200,4,0.9,scale_free,hssp_tractable_attackable_rate,100,0.398,0.772,-0.3739999999999999,-0.45949999999999996,-0.2884875000000001,0.05,False,lower_than_er
200,4,0.9,scale_free,max_core_fraction,100,0.6705000000000001,0.4505000000000001,0.21999999999999997,0.1704875,0.2690124999999999,0.05,False,higher_than_er
